review,rating
Excellent productREAD MORE,5
From 2days of usage...I can tell that this headphones are good...but u can't wear for longer time ..causes a type of pain....Rather than that ..sound and base are actually good that price ...#valueformoneyREAD MORE,4
"Not properly fit on head, always moving from ears and pain in ears while using more than an hourREAD MORE",1
very uncomfortable to wear it even for 2-3 hour . I will not recommend it to buy.READ MORE,1
Head phone is best. Sound is bestREAD MORE,5
SuperREAD MORE,4
Product Stopped working after 2 monthsREAD MORE,3
Very goodREAD MORE,5
I just love it.READ MORE,5
Sounds are amazing.READ MORE,5
"Perfect, mind blowing purchase.READ MORE",5
AwesomeREAD MORE,4
nice product 💜READ MORE,5
Very good product thanks for boat..♥️♥️♥️READ MORE,4
"When we move and walk here and there the sound  effects as breaking up ,over all okeyREAD MORE",3
Very good product amazing quality.READ MORE,5
SupperREAD MORE,5
So much gud sound and battery  backupREAD MORE,5
Not fitted well in the earREAD MORE,2
Nice productREAD MORE,5
GoodREAD MORE,4
Very niceREAD MORE,5
Not comfortable .Don't buy this .READ MORE,2
In other phones its ok but in Samsung galaxy a51 while calling the quality of the sound is too cheapREAD MORE,1
Mike not workingREAD MORE,1
Mic not working properlyREAD MORE,1
Very good but for calling I won't recommend it and for music lover can try itREAD MORE,5
I is best in this price range 👍🏻👍🏻👍🏻👍🏻👍🏻READ MORE,5
very nice productREAD MORE,5
It is very niceREAD MORE,4
Nice product. Bass is awesome. You will feel the real happiness when you get to hear 8D/9D  songs with this.READ MORE,4
Sound quality is goodREAD MORE,4
Lovely 💛💜READ MORE,5
Great product...READ MORE,5
Very good productREAD MORE,4
"Awesome bass nd all but had no good experience about calling, next person cant here u perfectly bcz of background noise like buzzzzz or continue air sound idk .. doesn't like it muchREAD MORE",1
Best in classREAD MORE,5
"Overall good quility and worth of money There are some issue which i faced while using itSome time sound mute automatically while song is playing on device,so quick play pause help to get back the soundIt gives some time annoying sound with my poco f1 mobileREAD MORE",3
GoodREAD MORE,4
It's not good for when you use with Bluetooth otherwise it's good for mobile.READ MORE,3
Good productREAD MORE,5
Super Bace Sound's goodREAD MORE,5
Bluetooth connection is not working sometimes it's not good for bluetooth connection don't buy this product 😡😡😡😠😠😠READ MORE,1
Best bass in this priceREAD MORE,3
It's not good for when you use with Bluetooth otherwise it's good for mobile.READ MORE,3
Good productREAD MORE,5
Super Bace Sound's goodREAD MORE,5
Bluetooth connection is not working sometimes it's not good for bluetooth connection don't buy this product 😡😡😡😠😠😠READ MORE,1
Best bass in this priceREAD MORE,3
👍👍NiceREAD MORE,5
Awesome 😲😉READ MORE,5
Don't buy very bad productREAD MORE,2
Very goodREAD MORE,3
Very goodREAD MORE,5
Average product...READ MORE,3
Awesome 😊READ MORE,5
Nice oneREAD MORE,4
Best qualityREAD MORE,5
Good quality productREAD MORE,3
Very Nice Earphones But Sound Dealy Problem for playing PUBG Moblie in Redmi Note 4READ MORE,5
Fabulous product 👍READ MORE,5
Bad build qualityIf they improve the build quality this will the best headphones under 1500READ MORE,4
I loved itREAD MORE,4
Nice productsREAD MORE,5
NiceREAD MORE,4
Good productREAD MORE,4
This product is very good nice sound 👍👌👌👍👌😊👍👍👌👍READ MORE,5
"This product assume,,,,to hearing song is very nycREAD MORE",5
Very nice 👌 productREAD MORE,5
SuperREAD MORE,5
SuperREAD MORE,5
Awesome headphones ❤️😍READ MORE,4
Good 👌READ MORE,5
After wearing and after five minutes my ear is paining.Don't buy this product.READ MORE,2
It's really amazing.. i love it.. tysm boat rockerz for this awesome product.. sound quality is good.. but bass😒 but phir v i liked it.. must buy👍READ MORE,4
NiceREAD MORE,5
I am song is us mx player q what s soun & bass you us just played mx player youor head shokREAD MORE,5
This price product very goodREAD MORE,4
GoodREAD MORE,4
just amazingREAD MORE,5
Great productREAD MORE,5
Very very good voice I love this productREAD MORE,5
Best in this segment 😊READ MORE,4
Don't buy the product worst products ever seenREAD MORE,1
Great headphones.  If you have a bugged under 2000 this is a best option for youREAD MORE,5
I love this headphone !READ MORE,5
Very good product..  Its a review after 11 months use..READ MORE,4
I am using this headphone from last three months and I realise a thing which the sound quality is great but little issue with ear pain in begining after that you are use too with thatREAD MORE,3
Superb soundREAD MORE,5
Receiving some unwanted sound over the useREAD MORE,3
Value for the product.. it's been a year from my purchase of this product.. I never ever had complaint with this product.. very good for listening songs.. while on call receiver is facing trouble in hearing outside noise.. overall this product is very gud.. thank u boatREAD MORE,5
Nice productREAD MORE,5
Good product from boat loved itREAD MORE,4
Really good product must buy highly recommend..bass was amazing.sound quality superb. overall  really good product in this price.. thanks a boat & team...👍🤘🥇READ MORE,5
Good Quality ProductREAD MORE,5
"I bought the product looking at the brand, 'Boat'.But disappointed with its performance.Instead of spending too much money on advertising, it's better to focus on its quality and reduce the price to a reasonable extent.READ MORE",3
Using it since last 3 months Such a great product from boat and affordable too and the delivery from flipkart is in time.READ MORE,5
Good for music only not for callsREAD MORE,2
Wrost product because liw quality bandREAD MORE,1
SuperREAD MORE,5
"Bass is very good. And it is good for songs. But if you are purchasing it for gaming and for calling then it is totally disasters. It has sound breaking problem, i purchased 2 but the same problem exist with both pieces.READ MORE",1
Product is niceREAD MORE,5
Great within this price !READ MORE,4
very good by battery and material. sound quality also good in this price. nice product.READ MORE,4
Just osmmREAD MORE,5
Very good colour combination and sound with high volume  headphone in this price segment. Far better than Glode500.READ MORE,4
At first time outgoing call voice was perfect but after couple of months voice keeps distracting on the other sideREAD MORE,4
Soo goooooodREAD MORE,4
Nice but too tight!READ MORE,2
Awsm products just needs improvement in built qualityREAD MORE,5
SuperbREAD MORE,5
🗣️Advantages👉 Value for money👉 Awesome design👉 Nice built quality👉 clear sound quality👉 battery backup>7hrs👉 Nice packing🗣️ Disadvantages👉 Not for long time usage ( ear pain )🗣️ Conclusion👉 Go for it you love thisREAD MORE,4
I'm impressed this product....READ MORE,5
Very nice and very useful but great product for the price it is affordable 😊READ MORE,5
GoodREAD MORE,4
Very good productREAD MORE,3
Very very very Very high quality headphone...Sound quality no.1 and powerfull baasREAD MORE,5
Bass is aswameREAD MORE,4
Superb headphoneREAD MORE,5
OsmREAD MORE,5
Just OK to listen to songs. Mic has very less volumeREAD MORE,2
OkayREAD MORE,5
goodREAD MORE,5
SexyREAD MORE,5
Very bad product from boAt. Very poor sound quality and even u cannot answer the call due the distarbance in sound.I have asked for return but that peace is also damaged. According to me this model of boAt is not worth buying go for other model or other brand.READ MORE,1
Nice design & good qualityREAD MORE,5
Nice headphoneREAD MORE,5
Is good this price range.READ MORE,5
Good Sound QualityREAD MORE,4
OutstandingREAD MORE,4
Sound quality is better. But build quality poor.tgis headphone used after 15min then most painful on the ear.READ MORE,3
Bluetooth connectivity is very bad don't buy this for bluetooth.wire sound quality is very excellentREAD MORE,1
NiceREAD MORE,5
"Awesome headphones, designed well looking cool and stylish and most important sound quality was awesomeREAD MORE",5
Awesome bass and sound quality. Truly value for moneyREAD MORE,5
very goodREAD MORE,5
Awesome product..I am happy and satisfied.READ MORE,5
GoodREAD MORE,5
Bass is little bit low but overall goodREAD MORE,4
Awesome headphoneREAD MORE,5
Very good quality product.READ MORE,5
I ordered it for my brother but after using it once I'm also thinking of buying it😍READ MORE,5
Same as shown in the picture. Loved it!READ MORE,5
NiceREAD MORE,4
Everything is fine but Bluetooth connectivity with my Sony 43 inch Android TV is not able to connectREAD MORE,3
NiceREAD MORE,5
The Boat is always rock...READ MORE,5
NiceREAD MORE,5
Good...READ MORE,4
great productREAD MORE,5
Not comfortableREAD MORE,2
Nice product worth of money 😍😘READ MORE,4
You buy this product low budget price perfectREAD MORE,4
Superb bass sound.....very good design and colorsREAD MORE,5
great productREAD MORE,5
Not comfortableREAD MORE,2
Nice product worth of money 😍😘READ MORE,4
You buy this product low budget price perfectREAD MORE,4
Superb bass sound.....very good design and colorsREAD MORE,5
Awesome product!  Its terrific..and i am very happy with the product!READ MORE,5
Price is highREAD MORE,5
Headphones is not work properly after 2 hours of purchasing. PLEASE  DON'T BY THIS     PRODUCTSREAD MORE,1
FantasticREAD MORE,5
Connectivity is so badREAD MORE,2
Battery is not 8hr the real fact is it's battery is down in 5.30hrREAD MORE,3
It’s too tight  for ears.READ MORE,2
Good product in this price rangeREAD MORE,4
Bluetooth stopped workingREAD MORE,1
Nice headphoneREAD MORE,5
SuperREAD MORE,5
Nice but base voice is not satisfiedREAD MORE,4
This is the best bluetooth headphone but the battery backup is good but not very good But we know we get this is very ceap price headphoneREAD MORE,5
Best in class in this budget thanks to boAt for giving a reasonable price for headsets also the flipkartREAD MORE,5
It's very much productsREAD MORE,5
SuperREAD MORE,5
Nice but base voice is not satisfiedREAD MORE,4
This is the best bluetooth headphone but the battery backup is good but not very good But we know we get this is very ceap price headphoneREAD MORE,5
Best in class in this budget thanks to boAt for giving a reasonable price for headsets also the flipkartREAD MORE,5
It's very much productsREAD MORE,5
Very goodREAD MORE,5
Good product.READ MORE,3
Very nice product must buyREAD MORE,5
VgoodREAD MORE,5
AmazingREAD MORE,5
Bluetooth is not okREAD MORE,2
Everything fine but when connected with bluetooth sound cracks while pausing/playing/changing song.READ MORE,4
